# fingerprint	std	{"class": "collections:deque", "sizeof_1000": 8680, "sizeof_0": 760}
# fingerprint	ring	{"class": "ringdeque:deque", "sizeof_1000": 8288, "sizeof_0": 96}
# fingerprint	array	{"class": "arraydeque:ArrayDeque", "sizeof_1000": 64, "sizeof_0": 64}
66	rotate1_steady	ns_per_op	ring	7	14.1097845703125	0
66	rotate1_steady	ns_per_op	std	7	11.56747353515625	1
66	rotate1_steady	ns_per_op	array	7	21.1210833984375	2
67	steady_maxlen_latency	p50_ns	array	3	52	0
67	steady_maxlen_latency	p99_ns	array	3	73	0
67	steady_maxlen_latency	p999_ns	array	3	95	0
67	steady_maxlen_latency	max_ns	array	3	380	0
67	steady_maxlen_latency	p50_ns	std	3	71	1
67	steady_maxlen_latency	p99_ns	std	3	81	1
67	steady_maxlen_latency	p999_ns	std	3	113	1
67	steady_maxlen_latency	max_ns	std	3	4171	1
67	steady_maxlen_latency	p50_ns	ring	3	49	2
67	steady_maxlen_latency	p99_ns	ring	3	60	2
67	steady_maxlen_latency	p999_ns	ring	3	69	2
67	steady_maxlen_latency	max_ns	ring	3	2637	2
68	rotate1_steady	ns_per_op	array	2175	21.086719140625	0
68	rotate1_steady	ns_per_op	ring	2175	13.373269921875	1
68	rotate1_steady	ns_per_op	std	2175	11.55280712890625	2
69	steady_maxlen_latency	p50_ns	std	7	51	0
69	steady_maxlen_latency	p99_ns	std	7	60	0
69	steady_maxlen_latency	p999_ns	std	7	166	0
69	steady_maxlen_latency	max_ns	std	7	2790	0
69	steady_maxlen_latency	p50_ns	ring	7	49	1
69	steady_maxlen_latency	p99_ns	ring	7	60	1
69	steady_maxlen_latency	p999_ns	ring	7	66	1
69	steady_maxlen_latency	max_ns	ring	7	347	1
69	steady_maxlen_latency	p50_ns	array	7	54	2
69	steady_maxlen_latency	p99_ns	array	7	76	2
69	steady_maxlen_latency	p999_ns	array	7	87	2
69	steady_maxlen_latency	max_ns	array	7	336	2
70	rotate1_steady	ns_per_op	array	26866	20.99668125	0
70	rotate1_steady	ns_per_op	std	26866	11.576793359375	1
70	rotate1_steady	ns_per_op	ring	26866	13.5674533203125	2
71	getitem_random	ns_per_op	std	92576	672.2694609375	0
71	getitem_random	ns_per_op	ring	92576	12.206265258789063	1
71	getitem_random	ns_per_op	array	92576	10.68926708984375	2
72	steady_maxlen_latency	p50_ns	std	25948	48	0
72	steady_maxlen_latency	p99_ns	std	25948	65	0
72	steady_maxlen_latency	p999_ns	std	25948	143	0
72	steady_maxlen_latency	max_ns	std	25948	3380	0
72	steady_maxlen_latency	p50_ns	ring	25948	51	1
72	steady_maxlen_latency	p99_ns	ring	25948	67	1
72	steady_maxlen_latency	p999_ns	ring	25948	179	1
72	steady_maxlen_latency	max_ns	ring	25948	3335	1
72	steady_maxlen_latency	p50_ns	array	25948	72	2
72	steady_maxlen_latency	p99_ns	array	25948	77	2
72	steady_maxlen_latency	p999_ns	array	25948	890	2
72	steady_maxlen_latency	max_ns	array	25948	121782	2
73	append_only	ns_per_op	ring	37	10.674154126966322	0
73	append_only	ns_per_op	array	37	9.854074375049487	1
73	append_only	ns_per_op	std	37	9.762877026119748	2
74	getitem_random	ns_per_op	ring	38	11.016106567382813	0
74	getitem_random	ns_per_op	array	38	8.478816040039062	1
74	getitem_random	ns_per_op	std	38	12.040133666992187	2
75	rotate1_steady	ns_per_op	std	27	11.4861345703125	0
75	rotate1_steady	ns_per_op	ring	27	13.5305537109375	1
75	rotate1_steady	ns_per_op	array	27	21.1867634765625	2
76	getitem_random	ns_per_op	array	9	8.48941912841797	0
76	getitem_random	ns_per_op	ring	9	11.011622741699219	1
76	getitem_random	ns_per_op	std	9	11.21038409423828	2
77	append_latency	p50_ns	array	5	199	0
77	append_latency	p99_ns	array	5	301	0
77	append_latency	p999_ns	array	5	301	0
77	append_latency	max_ns	array	5	301	0
77	append_latency	p50_ns	ring	5	125	1
77	append_latency	p99_ns	ring	5	680	1
77	append_latency	p999_ns	ring	5	680	1
77	append_latency	max_ns	ring	5	680	1
77	append_latency	p50_ns	std	5	108	2
77	append_latency	p99_ns	std	5	258	2
77	append_latency	p999_ns	std	5	258	2
77	append_latency	max_ns	std	5	258	2
78	steady_maxlen_latency	p50_ns	array	130	76	0
78	steady_maxlen_latency	p99_ns	array	130	139	0
78	steady_maxlen_latency	p999_ns	array	130	226	0
78	steady_maxlen_latency	max_ns	array	130	499	0
78	steady_maxlen_latency	p50_ns	ring	130	51	1
78	steady_maxlen_latency	p99_ns	ring	130	60	1
78	steady_maxlen_latency	p999_ns	ring	130	91	1
78	steady_maxlen_latency	max_ns	ring	130	327	1
78	steady_maxlen_latency	p50_ns	std	130	48	2
78	steady_maxlen_latency	p99_ns	std	130	84	2
78	steady_maxlen_latency	p999_ns	std	130	131	2
78	steady_maxlen_latency	max_ns	std	130	67271	2
79	append_popleft_steady	ns_per_op	array	1636	7.442725634765625	0
79	append_popleft_steady	ns_per_op	std	1636	7.723882861328125	1
79	append_popleft_steady	ns_per_op	ring	1636	7.931801416015625	2
80	append_popleft_steady	ns_per_op	ring	35618	7.981392626953125	0
80	append_popleft_steady	ns_per_op	array	35618	7.48403603515625	1
80	append_popleft_steady	ns_per_op	std	35618	7.802024951171875	2
81	getitem_random	ns_per_op	std	4	11.130310424804687	0
81	getitem_random	ns_per_op	ring	4	11.013876403808593	1
81	getitem_random	ns_per_op	array	4	8.516579345703125	2
82	append_only	ns_per_op	ring	494580	26.685778589914676	0
82	append_only	ns_per_op	array	494580	22.421986458206963	1
82	append_only	ns_per_op	std	494580	22.104182336527963	2
83	rotate1_steady	ns_per_op	std	2	11.48444794921875	0
83	rotate1_steady	ns_per_op	array	2	21.0906927734375	1
83	rotate1_steady	ns_per_op	ring	2	13.78582197265625	2
84	getitem_random	ns_per_op	ring	2	11.031564208984374	0
84	getitem_random	ns_per_op	array	2	8.474053466796875	1
84	getitem_random	ns_per_op	std	2	11.769513916015624	2
85	append_latency	p50_ns	array	272	70	0
85	append_latency	p99_ns	array	272	289	0
85	append_latency	p999_ns	array	272	422	0
85	append_latency	max_ns	array	272	422	0
